datetime,MA 5/20 (QQQ),TopkDropout,SoftTopk,LightGBM rotation,QQQ buy and hold
2020-10-01,1.8507601258869186,0.7482385419338808,1.7719763282104253,1.5704985281780486,1.8223777216059378
2020-10-02,1.8381094143814078,0.7431240217975809,1.7246562965591226,1.5360143595113336,1.7711121818260016
2020-10-05,1.8753734189475526,0.7476401705762424,1.7595465772524221,1.5360143595113336,1.8088834577163886
2020-10-06,1.8435238756250674,0.7360263037143083,1.7297390755013122,1.5121538622140387,1.7766004196559406
2020-10-07,1.8738447030742125,0.7422586846711319,1.7581165381776622,1.537009367243316,1.8073339298996391
2020-10-08,1.883335804778174,0.7390815579651985,1.7670046195155134,1.5447896999711037,1.8169542476732052
2020-10-09,1.9107263342778373,0.7426194513173799,1.7926210834109007,1.567243092606094,1.844717540285341
2020-10-12,1.9669089753533058,0.751577883038686,1.845128594193996,1.6132988250939866,1.9016647780430587
2020-10-13,1.9668452140605213,0.7553745447897381,1.845078269166564,1.6132465567600787,1.9016001696525198
2020-10-14,1.9511752931762305,0.7466632730746543,1.8304542162622808,1.6004011356382073,1.8857170198513997
2020-10-15,1.9386903266241882,0.7341572629689497,1.8188263934399589,1.5901665815369008,1.873062073704072
2020-10-16,1.9285621951749399,0.7255962313327189,1.809375626583374,1.597519731864557,1.8627960349330754
2020-10-19,1.8985597854013452,0.7296343881851419,1.7813525651294828,1.5610506588020194,1.8323852291598195
2020-10-20,1.9024455307716646,0.7285758690891091,1.7849786969635155,1.5642376421730149,1.8363238728617284
2020-10-21,1.901044143089708,0.7285157998006505,1.7836683619673237,1.5630882618577666,1.8349033862194868
2020-10-22,1.9009803817969237,0.7257113963196082,1.7836093149664725,1.5630359665680729,1.8348387492796479
2020-10-23,1.9045475150975073,0.7264524737300103,1.7869441329506912,1.5659616329274586,1.8384543532661008
2020-10-26,1.8773480750820115,0.7210943414785179,1.7615096742487,1.5436533870779272,1.810884686993623
2020-10-27,1.88211594394162,0.7229236542534372,1.774558543467613,1.55509489494072,1.8250246680110658
2020-10-28,1.88211594394162,0.7065008637369086,1.7088648195473406,1.497521766909478,1.7538729012295753
2020-10-29,1.88211594394162,0.7091860801864074,1.7372067456127454,1.5223377951114225,1.7845417083057626
2020-10-30,1.88211594394162,0.6963315591494478,1.6953749996495835,1.4857145108925476,1.739280858737429
2020-11-02,1.88211594394162,0.7017297998403093,1.6989488275967664,1.488849198973849,1.7431547700662993
2020-11-03,1.88211594394162,0.7076570386726261,1.726827288437027,1.497772627254702,1.77330700073987
2020-11-04,1.88211594394162,0.7288761136288977,1.79997026523128,1.497772627254702,1.8524650024332436
2020-11-05,1.88211594394162,0.7302124442263329,1.8445163839435876,1.497772627254702,1.9007605293629974
2020-11-06,1.88211594394162,0.7279154240945233,1.8458243879745158,1.5007097818988435,1.9021807849045662
2020-11-09,1.8259037177813513,0.7061751340892981,1.810062184353448,1.4715458233267724,1.863312034508639
2020-11-10,1.79484716783541,0.6975670839762129,1.7793124643096767,1.4464997365203538,1.829931446306887
2020-11-11,1.8329320931333222,0.7055462728576466,1.817069781304751,1.4772139770489334,1.8708663232136975
2020-11-12,1.8247623561146054,0.7071894758441921,1.8089809165463226,1.4706253526552844,1.8620852853691907
2020-11-13,1.8399602851634709,0.7082772241450235,1.8240348466624037,1.4828819829280695,1.8784204143995415
2020-11-16,1.8535964956066497,0.7068866156270189,1.8375418553081049,1.4938791384738381,1.8930769880985023
2020-11-17,1.8480097630666428,0.7036286858961041,1.8320105087167762,1.4893736222975462,1.8870721850325087
2020-11-18,1.8350344277934962,0.7016564553856575,1.819160767696478,1.4789094408556507,1.8731258921973704
2020-11-19,1.8486706382366749,0.7075280686000973,1.8326705422376646,1.4899065964014195,1.887782464218861
2020-11-20,1.8366564592787786,0.7066709271357013,1.8207730133367634,1.4802175559377784,1.8748692622346252
2020-11-23,1.8367165888365513,0.703649784517434,1.8208312723236726,1.4802660484498642,1.8749338542642906
2020-11-24,1.8612254332490576,0.7055123376055091,1.8451039114559689,1.5000316259447612,1.901276687790853
2020-11-25,1.8720982505402082,0.7064520827259808,1.8558680115026185,1.5088001957369146,1.9129632070054678
2020-11-27,1.8884976708135928,0.7103788729334725,1.872095785978223,1.5220257891932738,1.9305897895189776
2020-11-30,1.8921619074012763,0.7103352682948532,1.8757199703954053,1.5249808755700325,1.9345282478505672
2020-12-01,1.9152291090018183,0.7149525513712229,1.898529593537968,1.5435838155190607,1.9593215308274823
2020-12-02,1.9175719618930829,0.7178688204709839,1.9008456754024463,1.5454732493741223,1.961839641749324
2020-12-03,1.9201549663717934,0.7179044094849426,1.9033983554267693,1.5475563575914792,1.9646159067014122
2020-12-04,1.9276036986627059,0.7198892180128627,1.910759550408658,1.5463241916887613,1.972622049647964
2020-12-07,1.9379960294571423,0.7196299152301824,1.9210261441194327,1.5463241916887613,1.9837921412746473
2020-12-08,1.9442434538453588,0.7223560373608401,1.9271963220917547,1.5463241916887613,1.990507174072877
2020-12-09,1.9023139032864447,0.7211791725514941,1.8857862895751591,1.5463241916887613,1.9454399762672174
2020-12-10,1.9095824302258613,0.7280731650015665,1.8929911430702928,1.5611060208216672,1.9532524806160334
2020-12-11,1.9055577829351866,0.7234689045800161,1.889007900263879,1.5578166579293828,1.948926670590713
2020-12-14,1.9187133235598288,0.7249586540326245,1.9020127882729179,1.5685687422819425,1.9630667490191591
2020-12-15,1.9382363643664104,0.729547615846538,1.9213059755124955,1.5845250140582339,1.9840507111160648
2020-12-16,1.9483883602515781,0.7317376428478904,1.931332260515225,1.5928222873682876,1.994962435630709
2020-12-17,1.9605226150031974,0.7347544553612122,1.9433140243862081,1.6027396700412941,2.0080046155647846
2020-12-18,1.95487593622724,0.7304729469409403,1.9377413929376617,1.598124613295,2.0019354378149914
2020-12-21,1.9480279495485868,0.7217237373293224,1.9309954187964853,1.5925277220295688,1.9945750160652695
2020-12-22,1.9530738827122844,0.7208389554592003,1.9359795516412386,1.5966517866014065,1.9999985924341317
2020-12-23,1.9437028377908712,0.7202640196631643,1.9267277800760876,1.5889927881351686,1.989926249020866
2020-12-24,1.9518723914877658,0.721997608127424,1.9347948799946988,1.5956698022524936,1.998707099196933
2020-12-28,1.9706144813305921,0.7272719591120002,1.9533016190415355,1.610987799184969,2.0188516439313875
2020-12-29,1.9722964590518246,0.7241830644023297,1.954963157905404,1.6123624873755813,2.0206595259481905
2020-12-30,1.9723565886095975,0.7261319347027483,1.9550224830227687,1.6124116315419594,2.020724082159776
2020-12-31,1.9769819815125316,0.7273603012179791,1.959586539661784,1.6161919866087002,2.0256955510384755
2021-01-04,1.9503706191180288,0.7296861442324657,1.9333375857135193,1.59444239673124,1.9970928856038674
2021-01-05,1.9656886239606175,0.7370201713418688,1.9484704755089033,1.6069618731161122,2.013557232571768
2021-01-06,1.939738136736147,0.7254020078001173,1.922842068555542,1.5857524195794868,1.9856648372231371
2021-01-07,1.9844308971252667,0.7351516034607902,1.9669731074785222,1.6222800198783633,2.0337019925022433
2021-01-08,2.0087595361862776,0.7396883189930396,1.990978366230319,1.6421639293907546,2.059851157764381
2021-01-11,1.9810669416828015,0.7355163564817058,1.9636679352895712,1.6195306434971384,2.0300862804433777
2021-01-12,1.9780633969433274,0.7349059395540845,1.9607038807293558,1.617075832454632,2.026857931832844
2021-01-13,1.9907983973072059,0.7383186718105957,1.9732685065009103,1.627484207302095,2.040545963112439
2021-01-14,1.980646401422038,0.7386375237336457,1.963255911399699,1.6191869339920413,2.0296342849722375
2021-01-15,1.9656886239606177,0.7328650336963225,1.9484980619123726,1.6069618731161124,2.0135572285463454
2021-01-19,1.993020991082925,0.737501890265724,1.9754647642704357,1.6293007435007858,2.0429348387105777
2021-01-20,2.0372330816535085,0.7447454666054981,2.019062208989501,1.6654354901281874,2.0904554459761786
2021-01-21,2.0527914214053653,0.747054017761206,2.0343912194823144,1.6781513933487973,2.1071781266285865
2021-01-22,2.0471449259512307,0.7466279545337553,2.028829449297698,1.6735364864322788,2.101109124819417
2021-01-25,2.0633038279935243,0.753524639779373,2.0447477293110037,1.6867432319975697,2.118477335246371
2021-01-26,2.066187296939275,0.7522427960141914,2.0475860560473116,1.689099904537095,2.1215765328555745
2021-01-27,2.011162335313492,0.7464606161414404,1.9934015629748687,1.644127748258805,2.0624340330879836
2021-01-28,2.0225158224231787,0.7471888911077443,2.004584453997397,1.6534070059177712,2.074637112645198
2021-01-29,1.9819078388825062,0.7426342391811154,1.9645541542422529,1.620217912677557,2.0309904111191175
2021-02-01,2.0291236575143863,0.7514874925564369,2.011103800824662,1.6588076201772404,2.081739459004567
2021-02-02,2.060720823514814,0.7575520901151649,2.0422404164777492,1.68463213046016,2.1157010183531137
2021-02-03,2.05291168052091,0.749326254897831,2.034561874357522,1.6782496816815535,2.1073075552135463
2021-02-04,2.076098957915175,0.7517530613479473,2.0573864597306484,1.6972007510114104,2.1322299112522574
2021-02-05,2.082826868800105,0.7513407250067504,2.0640087547877504,1.7026995037738606,2.139461378138674
2021-02-08,2.096162614776243,0.7543742801217043,2.0771297958253996,1.7135988707957799,2.153795087487444
2021-02-09,2.0957422578373017,0.7555752301147568,2.0767168378707908,1.7132553111204583,2.153343331670933
2021-02-10,2.091176811170318,0.7580422008670369,2.0722288158532387,1.7095239503903203,2.14843628259578
2021-02-11,2.102169704255191,0.7578605557660038,2.083040669617163,1.7185084928807925,2.1602518257063026
2021-02-12,2.113403115571155,0.7552677990852461,2.0940914316366688,1.727689612036778,2.1723257486799636
2021-02-16,2.1079366421466936,0.7508699535414988,2.088718177343762,1.7232218379598434,2.166450173267237
2021-02-17,2.098265132758239,0.7436315612667801,2.0792134983580652,1.7153172684914895,2.1560549103196562
2021-02-18,2.089494833449085,0.7477170472397414,2.0705885138898252,1.7081492621997083,2.1466283797330696
2021-02-19,2.0807844803758813,0.7499763781909965,2.062023288439774,1.7010302502445296,2.1372662218414713
2021-02-22,2.0292437333081086,0.7404043075192019,2.0112929701094355,1.6589057586802216,2.081868592042305
2021-02-23,2.0234769787384286,0.7278415661769956,2.0056502900886723,1.6541925634309462,2.075670344599314
2021-02-24,2.0051027292654147,0.7388427909140447,2.021339738641762,1.6672030319902749,2.0927802695103783
2021-02-25,2.0051027292654147,0.7322016731685104,1.9544279110530516,1.611724212531766,2.0198204295657725
2021-02-26,2.0051027292654147,0.7277401938117015,1.962174509450557,1.6181559553065261,2.0282788379060137
2021-03-01,2.0051027292654147,0.7383347337485531,2.018159110688198,1.664551794112031,2.0892937381026933
2021-03-02,2.0051027292654147,0.7249785753847278,1.987446676851195,1.6390708435044328,2.0557839004690335
2021-03-03,2.0051027292654147,0.7218478286097294,1.9327074199062824,1.5937059833844436,1.9961249056557844
2021-03-04,2.0051027292654147,0.7107684905698445,1.9026891051399928,1.568863307620661,1.9634545309065454
2021-03-05,2.0051027292654147,0.7160833988234855,1.9298633442566984,1.5913493108449184,1.9930256924127454
2021-03-08,2.0051027292654147,0.6973430157456888,1.8780032116544672,1.5484392617674352,1.9365950553098723
2021-03-09,2.0051027292654147,0.713289193811352,1.9482010854767562,1.6065200251080345,2.0129767422613494
2021-03-10,2.0051027292654147,0.7012949644228269,1.9429630876559898,1.6021505393638564,2.007230407761208
2021-03-11,2.0051027292654147,0.7110988631000056,1.9853914570191702,1.6373034514721203,2.053459641742564
2021-03-12,2.0051027292654147,0.7138671299413915,1.9701054420301898,1.624636542588113,2.0368014601526743
2021-03-15,2.0051027292654147,0.7138977519343774,1.9900752078831057,1.6411819450418421,2.0585602461217074
2021-03-16,2.0051027292654147,0.7121423118847271,2.000446187834253,1.6497737836906143,2.069859420904035
2021-03-17,2.0051027292654147,0.7048606988976074,2.008277919211664,1.6562545208019774,2.078382290760088
2021-03-18,1.9741626671138963,0.6939842318150236,1.9498597753744467,1.607845718962044,2.0147202180006714
2021-03-19,1.9807752969325525,0.6929659036145636,1.9563817391123006,1.613246333221513,2.0218226247750395
2021-03-22,2.013657743005405,0.6994084898838617,1.9888058887523026,1.6401018221899484,2.0571400141054457
2021-03-23,2.0053019252678452,0.7010799112073242,1.9805763965180492,1.633277525403264,2.048165447106223
2021-03-24,1.9731406401831229,0.6862835723113017,1.948882379935554,1.607011017282491,2.0136224956561706
2021-03-25,1.9698944067349018,0.6816641290512198,1.9456916884599411,1.6043597794042468,2.010135878240098
2021-03-26,1.997967951006216,0.691195199880919,1.9733873009899667,1.6272877804663577,2.0402883669122147
2021-03-29,1.9974269426739863,0.689393775822819,1.9728505352724663,1.6268459324582796,2.039707311162733
2021-03-30,1.9878687618949098,0.689636021277583,1.9634272928176613,1.6190396513226823,2.0294413096365025
2021-03-31,2.016783813531412,0.6928154697257857,1.9919345873910261,1.6426549215652118,2.060497639949951
2021-04-01,2.049486106948364,0.6952131715330202,2.0241599776140116,1.6693632776940632,2.09562156754612
2021-04-05,2.088440174507643,0.6997620831948567,2.0625041160697757,1.7011775329138894,2.1374602627465538
2021-04-06,2.0870576588102256,0.699278203666433,2.0611423238261994,1.700048415725393,2.1359753859134543
2021-04-07,2.0918667440666066,0.6976292821699304,2.0658726879348888,1.703976053461493,2.1411405170893603
2021-04-08,2.112666303809978,0.6979966084394519,2.086328434646254,1.7209633039232999,2.1634802236863564
2021-04-09,2.124869536516517,0.6945622809775449,2.0983270011744906,1.7309298307626848,2.176587054398644
2021-04-12,2.1222246680438976,0.6951394981629584,2.0957248291125654,1.7287697348886728,2.1737463834468533
2021-04-13,2.1458496158254743,0.6975580852819389,2.1189385826708382,1.748064513723627,2.199120726796012
2021-04-14,2.121262814301653,0.6884575893247445,2.094793943398534,1.7476184745272376,2.1727132669347795
2021-04-15,2.1519210538570577,0.6935524040535317,2.124904019934927,1.7564242045122864,2.205641939782347
2021-04-16,2.1543257799400917,0.6926239632442306,2.127265663150314,1.7583805940344104,2.2082247307262652
2021-04-19,2.1355099174148964,0.6888488694168328,2.1087878260025015,1.7430727564583386,2.1880154634911544
2021-04-20,2.120661632780895,0.6847308525473188,2.0942001576588734,1.7309927824918931,2.1720676874753035
2021-04-21,2.137974633231616,0.6815282910953835,2.1112213885650823,1.74507795124242,2.1906627918091854
2021-04-22,2.1133878317077945,0.673831062294591,2.0870661357297475,1.7250751071666945,2.1642553101184765
2021-04-23,2.138756150863117,0.6744312365179062,2.1119956892006138,1.745713762911954,2.191502104198137
2021-04-26,2.1520414002341157,0.6774876017628092,2.1250436852308034,1.7565221135393316,2.205771176424327
2021-04-27,2.143144390709483,0.6774084874104441,2.116308137501662,1.7492838603615426,2.196215368080149
2021-04-28,2.136231261857869,0.675230961931879,2.1095182840992135,1.7436596136143496,2.188790326172548
2021-04-29,2.143565236119498,0.6809647308635367,2.116725010991302,1.7496262434530712,2.196667365027722
2021-04-30,2.130159640371442,0.6808733120360749,2.1035626352731263,1.7387199837986476,2.182269081260179
2021-05-03,2.1193391068171628,0.682598915729288,2.0929341751900203,1.7299168279553512,2.1706472854942764
2021-05-04,2.0829699179968175,0.6753017094670937,2.0571892747612806,1.7003283020777926,2.131584935272293
2021-05-05,2.093656682150081,0.6787577780025785,2.0506254834729725,1.6948995748815594,2.1244180385348503
2021-05-06,2.093656682150081,0.6835067245155878,2.0652945173856767,1.707028503361528,2.140430552618293
2021-05-07,2.093656682150081,0.6884603896989522,2.081204916647896,1.7201844318645156,2.157798729418976
2021-05-10,2.093656682150081,0.6740094439500042,2.031317416337195,1.7116120883436428,2.1033048845488045
2021-05-11,2.093656682150081,0.6614709481351325,2.028719378940536,1.7385190955137768,2.100399384971025
2021-05-12,2.093656682150081,0.6542883710973733,1.978849371456397,1.695694082115996,2.046034833037775
2021-05-13,2.093656682150081,0.6596064437133534,1.9933601616198373,1.708154974233555,2.0618533799405108
2021-05-14,2.093656682150081,0.6663416226449203,2.035108084816824,1.7440121881763047,2.1073725977707753
2021-05-17,2.093656682150081,0.6622923675008998,2.023384509187274,1.733941621772307,2.0945884707211317
2021-05-18,2.093656682150081,0.655533616552315,2.010424866401015,1.7228030143790223,2.080448526345561
2021-05-19,2.093656682150081,0.6441704461692335,2.012663831861496,1.7246848526226082,2.082837347018283
2021-05-20,2.093656682150081,0.6524512877614758,2.0496071830235967,1.7308180925162786,2.1231264533010625
2021-05-21,2.093656682150081,0.6548483390109563,2.038853020167512,1.7121553847779178,2.1113755672735968
2021-05-24,2.093656682150081,0.6601570153007194,2.0713775157691816,1.7395243426021283,2.1468867934550437
2021-05-25,2.093656682150081,0.6624725170190542,2.0741009089395335,1.7418133401900429,2.149856847752258
2021-05-26,2.093656682150081,0.6627296835743007,2.080956796314694,1.74758572042717,2.1573464594397644
2021-05-27,2.0869585457391877,0.6612326807580062,2.0735683780731256,1.7413655027398496,2.1492756418186083
2021-05-28,2.093217418808197,0.660247290645556,2.0797739258824115,1.7465904248528854,2.156055054264931
2021-06-01,2.086600906244516,0.6621925963200637,2.0732158810859502,1.7410669444397209,2.14888825863768
2021-06-02,2.0904754553782956,0.6619788142404445,2.077056562903752,1.7443014272649708,2.1530850498503895
2021-06-03,2.0697911223459267,0.655842657972629,2.0565433482984314,1.7270340968905376,2.1306806512351586
2021-06-04,2.1031722031759057,0.6622602566145125,2.089652450284478,1.7549007025018901,2.1668376217438086
2021-06-07,2.1091331039701067,0.6605985351805372,2.09555899324565,1.7598768766517467,2.1732942678516145
2021-06-08,2.1100868699266497,0.6569295877972934,2.096508291936749,1.7606730827390176,2.174327466391848
2021-06-09,2.1105636619487935,0.6589173217319702,2.096980709116391,1.7610711098522613,2.1748437928566267
2021-06-10,2.1314864819483628,0.6641576929255527,2.1177143081456458,1.778537529713708,2.197506625649025
2021-06-11,2.136791589060829,0.6635443624307266,2.1229680303473,1.782966245739473,2.2032527885205777
2021-06-14,2.1562838510817115,0.6681351081098533,2.142271950839471,1.799238432400405,2.2243660266952565
2021-06-15,2.142871824294758,0.6668359889524026,2.128992602856015,1.7957343804355483,2.2098386918694395
2021-06-16,2.1354206983020063,0.6630049321611119,2.121613926621468,1.7854176601212632,2.201767885842647
2021-06-17,2.161231318699506,0.6604542861450904,2.147185540979335,1.8069696548618197,2.2297250041584062
2021-06-18,2.1450773284826514,0.6580009617148806,2.131184985931927,1.7934809937281118,2.2122276628147963
2021-06-21,2.155389570432776,0.6570105203763561,2.1413972580237948,1.8020917663809832,2.2233974424324066
2021-06-22,2.174524192958987,0.6625889917916027,2.1603395448899607,1.818069270125425,2.244123263260897
2021-06-23,2.1755374442231377,0.6618499247392163,2.1613409758937667,1.8160409495236312,2.2452208992154157
2021-06-24,2.1883535264604754,0.6615088277572829,2.1740216618288066,1.8160409495236312,2.259102895746748
2021-06-25,2.1857902008656542,0.6619214610586168,2.1714867021232775,1.8160409495236312,2.2563263503586275
2021-06-28,2.21112402924101,0.6665450838934677,2.1965424013598907,1.8287262738365986,2.2837669171293284
2021-06-29,2.218753974981098,0.665588665044024,2.204085037461918,1.8350216831994504,2.292031495984759
2021-06-30,2.215415885089326,0.6642435642134987,2.200784733421376,1.8322674509841026,2.288415824256343
2021-07-01,2.2162504985183973,0.6629711131453234,2.201609773591094,1.8329560840851389,2.2893198848634886
2021-07-02,2.2405114084097377,0.6660864942464642,2.2255875644053287,1.8529735736563677,2.315598215155416
2021-07-06,2.2497507318758476,0.6665471047514675,2.234715362035312,1.854255945376589,2.325605798975311
2021-07-07,2.2542810746913626,0.663293303977588,2.2391941045536776,1.854255945376589,2.3305128375020683
2021-07-08,2.2412861727066895,0.6535696171868633,2.226378844815426,1.854255945376589,2.3164372879406128
2021-07-09,2.2546387141860342,0.6578718868046246,2.23956979068948,1.854255945376589,2.3309001646128675
2021-07-12,2.2630436061353287,0.659739834223827,2.2478728439158893,1.854255945376589,2.340004131921076
2021-07-13,2.2630436061353287,0.659788281752427,2.2478728712580076,1.85439211135185,2.340004131921076
2021-07-14,2.2669181552691087,0.663328870355355,2.251703257113296,1.8575548114002567,2.3442009381331137
2021-07-15,2.2517177490965414,0.6584279123765793,2.23669411088626,1.8451470902234501,2.3277364116261583
2021-07-16,2.2343120206483364,0.6593282520798075,2.2195039359542434,1.8309392182091941,2.3088831965102643
2021-07-19,2.2168466249802674,0.6597987986162783,2.202257608997372,1.8166826412972494,2.2899653784571927
2021-07-20,2.2414055071464163,0.6608679949521189,2.226531358710936,1.8367294583935956,2.3165666889808385
2021-07-21,2.2579171368579423,0.6658640340420519,2.2428439160023363,1.8502074993952258,2.3344513974424173
2021-07-22,2.2721637770739664,0.6655981200054792,2.256912687382838,1.861836684661718,2.3498827615542672
2021-07-23,2.297497605449322,0.6699681529813174,2.2819214730979733,1.8825160714658538,2.3773232458007083
2021-07-26,2.2992261357028165,0.6681030782653292,2.2836249545401364,1.8772731804854539,2.3791953796948846
2021-07-27,2.275024893031339,0.6609355723762715,2.259748284976407,1.8571335238752267,2.35298159869948
2021-07-28,2.2833701177607697,0.6623221334738152,2.2679809758297087,1.863914150774093,2.3620209035519286
2021-07-29,2.287244848806805,0.6638118331982211,2.2718055466830287,1.8670624309472996,2.366217776449964
2021-07-30,2.2758595064604097,0.6562278574044402,2.2605710468431264,1.8578116604684034,2.3538855923644157
2021-08-02,2.2760383262077455,0.6527450571409833,2.260751460954835,1.8579569543374301,2.354079209834529
2021-08-03,2.289211866027499,0.6532807049107074,2.273753441911082,1.86866066350659,2.3683483073513587
2021-08-04,2.292371136171935,0.6536246056711426,2.2768708985676214,1.8712276203971103,2.371770418604311
2021-08-05,2.306260136893288,0.6544229727612316,2.290576007669089,1.8825126528489569,2.3868142924428666
2021-08-06,2.2966033248003868,0.6532611912893721,2.281047325900153,1.874666340501789,2.376354384551261
2021-08-09,2.300656875593758,0.6534324622063629,2.2850464083668003,1.8779599145440218,2.3807449957952436
2021-08-10,2.2893906857748347,0.6487434309716246,2.2739316044658717,1.8688059573756166,2.3685418658684183
2021-08-11,2.2856352891685265,0.6503100061154222,2.2702244244351206,1.8657546383194814,2.3644741589985023
2021-08-12,2.2935037218758136,0.6528006904323032,2.2779912981396917,1.8721478641698046,2.3729969800846273
2021-08-13,2.3011933348357654,0.6527873878979155,2.285578829322721,1.8783957961511013,2.3813261955017277
2021-08-16,2.3021471007923084,0.6543768092229437,2.286519935676134,1.8791707460547693,2.382359221007918
2021-08-17,2.2827741732111537,0.6489858428362448,2.2674033823148307,1.8634299364150595,2.3613752190206725
2021-08-18,2.261791685991721,0.6433550274507396,2.246692703730583,1.846381334147531,2.338647785369502
2021-08-19,2.247782315931818,0.639387147114679,2.2570024472011463,1.8548571547227595,2.3499468061478286
2021-08-20,2.247782315931818,0.6432223241469966,2.27918711220776,1.8584167383379335,2.3742883390791323
2021-08-23,2.247782315931818,0.6443890016147638,2.311533584192197,1.8778583683854064,2.409799604650555
2021-08-24,2.247782315931818,0.6446447143610416,2.3182340739948724,1.8833156280853365,2.4171600493715815
2021-08-25,2.246615826305224,0.6444570217087023,2.3207605636437205,1.8853740617400552,2.419936354698484
2021-08-26,2.2330499586230363,0.6413887776350082,2.3067741989027577,1.8739807994667734,2.4045698052335545
2021-08-27,2.2536839517816545,0.641842196177791,2.32805106700026,1.8913102104052206,2.4279427197086307
2021-08-30,2.277737983209464,0.6467498933351893,2.3528408940750727,1.9115119324923853,2.455189683649567
2021-08-31,2.27597099532795,0.6465387257925657,2.35102033038117,1.9100279318490472,2.4531881817732564
2021-09-01,2.279561852862711,0.6451829884081132,2.354719623124764,1.9134218026060303,2.4572557689605805
2021-09-02,2.2785358935670645,0.6468078910240622,2.353664041008899,1.9134218026060303,2.456093578253451
2021-09-03,2.2852049768895077,0.6500012458008738,2.360537861500489,1.9134218026060303,2.4636478316423944
2021-09-07,2.2882828547764453,0.6495610065587648,2.3637075592146197,1.9136518917273408,2.4671342221626604
2021-09-08,2.2807019236025647,0.6470858824774622,2.355899915058007,1.907317831557274,2.4585470821447224
2021-09-09,2.2732349299225207,0.6468419138822806,2.3482082796322943,1.9010789690515888,2.4500888922379875
2021-09-10,2.256818885390696,0.6387482333183838,2.33129967694214,1.8873629477035352,2.431493895980113
2021-09-13,2.255336828218959,0.6420058638751573,2.329767212683654,1.8861246513668526,2.4298150462060484
2021-09-14,2.2492379542168153,0.6371993255437366,2.3234803436363296,1.8810288875334686,2.422906593247043
2021-09-15,2.265140845150445,0.6373514891445149,2.339870473084992,1.894316156041943,2.440920528146329
2021-09-16,2.2666229023221818,0.639366111836483,2.3413980150671247,1.8955544523786256,2.442599194085526
2021-09-17,2.241086813722635,0.6379711740841026,2.3150817449746066,1.8742184030216593,2.4136734673569844
2021-09-20,2.2026832805360397,0.6344622678251082,2.267309941386628,1.8354994054886458,2.3611814569415412
2021-09-21,2.2026832805360397,0.6369567456944727,2.2699566347265248,1.8376424429868135,2.3640868394553682
2021-09-22,2.2026832805360397,0.6404396717522893,2.2900744660062298,1.8539302546726137,2.3861686509095077
2021-09-23,2.2026832805360397,0.6417901059740837,2.3101270955161852,1.8701703948562505,2.4081856339118186
2021-09-24,2.2026832805360397,0.645588858553326,2.3121848910677785,1.8718371533526208,2.4104452256253093
2021-09-27,2.2026832805360397,0.6398312477195578,2.294663124410823,1.8576449983427161,2.3912047268604786
2021-09-28,2.2026832805360397,0.6295822529617464,2.233018386778706,1.8077339529572862,2.3235393644963866
2021-09-29,2.2026832805360397,0.6311428656249164,2.229538207179258,1.804924095788614,2.3197299557267885
2021-09-30,2.2026832805360397,0.6255435323515836,2.2217664761880647,1.7986375617807653,2.311207197572456
2021-10-01,2.2026832805360397,0.6260109734160246,2.234839436023085,1.8092103161248945,2.3255409886440743
2021-10-04,2.2026832805360397,0.6156293948006787,2.1903141015830476,1.7732058327562263,2.2767290980749793
2021-10-05,2.2026832805360397,0.6168507413901044,2.218361598627497,1.7958753761142567,2.3074627131882153
2021-10-06,2.2026832805360397,0.6255163196179602,2.2318577744389283,1.8067815402936382,2.3222483290805416
2021-10-07,2.2026832805360397,0.6300960387477096,2.2513021029187668,1.8224977299733147,2.3435551018962477
2021-10-08,2.2026832805360397,0.6246966448133621,2.2406515187835883,1.8138776177985907,2.3318686273980447
2021-10-11,2.2026832805360397,0.621507714205513,2.224344877500454,1.8006855469544973,2.31398392426857
2021-10-12,2.2026832805360397,0.6164219534559152,2.2169841032945294,1.7947324227819006,2.3059131523769465
2021-10-13,2.2026832805360397,0.6197204290235329,2.2338254684186123,1.8083531011256277,2.3243789123604945
2021-10-14,2.2026832805360397,0.6238909142370209,2.272857360042041,1.8399284949914712,2.3671861693178555
2021-10-15,2.2026832805360397,0.6253188731835049,2.2864477051455556,1.8509298568352337,2.382100788120755
2021-10-18,2.2026832805360397,0.6328694081603051,2.3082690590036705,1.8685986886843153,2.406054670562412
2021-10-19,2.210220663285155,0.6340430285271886,2.3248454935322025,1.8820289716992802,2.4242622623925825
2021-10-20,2.2074773090857183,0.6319025643024637,2.321966443071096,1.8796953935324048,2.421098638703597
2021-10-21,2.2202984234614878,0.6299892382637082,2.3354248388400336,1.8906014123718409,2.4358842219806016
2021-10-22,2.2025503433598237,0.6263981327392477,2.316796651978392,1.8755043708605057,2.4154169309301445
2021-10-25,2.223993647755908,0.6281243445630511,2.3393013384293897,1.8937446793757653,2.4401455177761635
2021-10-26,2.230656225835931,0.6257856108882652,2.3462965471315216,1.899412065215273,2.4478290337667237
2021-10-27,2.235583191561826,0.6259118055060404,2.351463983832875,1.9036030878871724,2.4535107486729957
2021-10-28,2.259210107484368,0.6288510870072292,2.3762428128880804,1.9237008409074563,2.48075771912684
2021-10-29,2.2697917385833546,0.6233383921416468,2.3873389714224333,1.9327018890796501,2.4929606956542982
2021-11-01,2.277182187172197,0.6240789666668785,2.395083866699196,1.9389884230874992,2.5014833405114634
2021-11-02,2.2862522055032204,0.6225213227272324,2.404588579720635,1.946703648760793,2.5119430055299956
